timestamp,customer_id,region,customer_type,temperature_C,humidity,day_of_week,is_weekend,is_holiday,consumption_kwh
2025-07-12 02:00:00,CUST_089,East,Commercial,26.35,49,Saturday,1,0,7.942
2025-07-12 03:00:00,CUST_089,East,Commercial,25.88,54,Saturday,1,0,7.508
2025-07-12 04:00:00,CUST_089,East,Commercial,26.43,74,Saturday,1,0,8.153
2025-07-12 05:00:00,CUST_089,East,Commercial,24.42,49,Saturday,1,0,7.883
2025-07-12 06:00:00,CUST_089,East,Commercial,23.12,55,Saturday,1,0,8.653
2025-07-12 07:00:00,CUST_089,East,Commercial,22.24,64,Saturday,1,0,9.631
2025-07-12 08:00:00,CUST_089,East,Commercial,23.72,58,Saturday,1,0,13.194
2025-07-12 09:00:00,CUST_089,East,Commercial,24.69,54,Saturday,1,0,17.29
2025-07-12 10:00:00,CUST_089,East,Commercial,22.58,45,Saturday,1,0,20.752
2025-07-12 11:00:00,CUST_089,East,Commercial,24.28,71,Saturday,1,0,21.132
2025-07-12 12:00:00,CUST_089,East,Commercial,26.58,52,Saturday,1,0,21.842
2025-07-12 13:00:00,CUST_089,East,Commercial,23.32,43,Saturday,1,0,18.359
2025-07-12 14:00:00,CUST_089,East,Commercial,25.14,77,Saturday,1,0,18.826
2025-07-12 15:00:00,CUST_089,East,Commercial,21.35,73,Saturday,1,0,13.459
2025-07-12 16:00:00,CUST_089,East,Commercial,22.27,59,Saturday,1,0,12.663
2025-07-12 17:00:00,CUST_089,East,Commercial,22.52,45,Saturday,1,0,10.156
2025-07-12 18:00:00,CUST_089,East,Commercial,26.49,64,Saturday,1,0,9.534
2025-07-12 19:00:00,CUST_089,East,Commercial,25.06,51,Saturday,1,0,8.697
2025-07-12 20:00:00,CUST_089,East,Commercial,24.95,59,Saturday,1,0,8.953
2025-07-12 21:00:00,CUST_089,East,Commercial,30.38,76,Saturday,1,0,8.882
2025-07-12 22:00:00,CUST_089,East,Commercial,21.49,44,Saturday,1,0,7.155
2025-07-12 23:00:00,CUST_089,East,Commercial,22.66,63,Saturday,1,0,7.869
2025-07-13 00:00:00,CUST_089,East,Commercial,25.81,79,Sunday,1,0,8.665
2025-07-13 01:00:00,CUST_089,East,Commercial,23.98,70,Sunday,1,0,7.229
2025-07-13 02:00:00,CUST_089,East,Commercial,21.43,42,Sunday,1,0,6.912
2025-07-13 03:00:00,CUST_089,East,Commercial,23.16,60,Sunday,1,0,7.529
2025-07-13 04:00:00,CUST_089,East,Commercial,26.57,47,Sunday,1,0,8.6
2025-07-13 05:00:00,CUST_089,East,Commercial,20.01,45,Sunday,1,0,7.601
2025-07-13 06:00:00,CUST_089,East,Commercial,21.42,65,Sunday,1,0,7.808
2025-07-13 07:00:00,CUST_089,East,Commercial,21.51,47,Sunday,1,0,10.371
2025-07-13 08:00:00,CUST_089,East,Commercial,24.25,40,Sunday,1,0,12.357
2025-07-13 09:00:00,CUST_089,East,Commercial,24.36,69,Sunday,1,0,17.956
2025-07-13 10:00:00,CUST_089,East,Commercial,24.21,47,Sunday,1,0,23.187
2025-07-13 11:00:00,CUST_089,East,Commercial,21.24,55,Sunday,1,0,20.775
2025-07-13 12:00:00,CUST_089,East,Commercial,23.26,47,Sunday,1,0,22.447
2025-07-13 13:00:00,CUST_089,East,Commercial,26.1,41,Sunday,1,0,20.831
2025-07-13 14:00:00,CUST_089,East,Commercial,22.45,67,Sunday,1,0,16.696
2025-07-13 15:00:00,CUST_089,East,Commercial,22.35,59,Sunday,1,0,14.025
2025-07-13 16:00:00,CUST_089,East,Commercial,24.51,47,Sunday,1,0,13.379
2025-07-13 17:00:00,CUST_089,East,Commercial,23.12,50,Sunday,1,0,10.652
2025-07-13 18:00:00,CUST_089,East,Commercial,26.05,40,Sunday,1,0,9.984
2025-07-13 19:00:00,CUST_089,East,Commercial,25.86,76,Sunday,1,0,8.18
2025-07-13 20:00:00,CUST_089,East,Commercial,21.38,56,Sunday,1,0,7.719
2025-07-13 21:00:00,CUST_089,East,Commercial,21.52,55,Sunday,1,0,7.885
2025-07-13 22:00:00,CUST_089,East,Commercial,22.55,73,Sunday,1,0,7.609
2025-07-13 23:00:00,CUST_089,East,Commercial,23.44,56,Sunday,1,0,7.197
2025-07-14 00:00:00,CUST_089,East,Commercial,23.89,70,Monday,0,0,7.254
2025-07-14 01:00:00,CUST_089,East,Commercial,25.99,41,Monday,0,0,7.635
2025-07-14 02:00:00,CUST_089,East,Commercial,20.93,62,Monday,0,0,8.147
2025-07-14 03:00:00,CUST_089,East,Commercial,24.67,48,Monday,0,0,8.497
2025-07-14 04:00:00,CUST_089,East,Commercial,21.34,76,Monday,0,0,7.295
2025-07-14 05:00:00,CUST_089,East,Commercial,22.85,56,Monday,0,0,7.803
2025-07-14 06:00:00,CUST_089,East,Commercial,23.06,41,Monday,0,0,9.499
2025-07-14 07:00:00,CUST_089,East,Commercial,22.75,75,Monday,0,0,9.847
2025-07-14 08:00:00,CUST_089,East,Commercial,20.06,74,Monday,0,0,11.529
2025-07-14 09:00:00,CUST_089,East,Commercial,26.82,71,Monday,0,0,19.387
2025-07-14 10:00:00,CUST_089,East,Commercial,22.7,66,Monday,0,0,21.886
2025-07-14 11:00:00,CUST_089,East,Commercial,20.29,40,Monday,0,0,20.166
2025-07-14 12:00:00,CUST_089,East,Commercial,23.62,78,Monday,0,0,23.766
2025-07-14 13:00:00,CUST_089,East,Commercial,24.2,51,Monday,0,0,19.265
2025-07-14 14:00:00,CUST_089,East,Commercial,19.66,53,Monday,0,0,17.24
2025-07-14 15:00:00,CUST_089,East,Commercial,22.85,76,Monday,0,0,12.965
2025-07-14 16:00:00,CUST_089,East,Commercial,20.65,69,Monday,0,0,12.808
2025-07-14 17:00:00,CUST_089,East,Commercial,26.71,50,Monday,0,0,12.111
2025-07-14 18:00:00,CUST_089,East,Commercial,22.46,78,Monday,0,0,9.063
2025-07-14 19:00:00,CUST_089,East,Commercial,23.34,47,Monday,0,0,8.755
2025-07-14 20:00:00,CUST_089,East,Commercial,23.89,72,Monday,0,0,8.2
2025-07-14 21:00:00,CUST_089,East,Commercial,21.7,64,Monday,0,0,8.431
2025-07-14 22:00:00,CUST_089,East,Commercial,23.22,43,Monday,0,0,7.481
2025-07-14 23:00:00,CUST_089,East,Commercial,23.27,42,Monday,0,0,7.133
2025-07-15 00:00:00,CUST_089,East,Commercial,20.41,48,Tuesday,0,0,6.851
2025-07-15 01:00:00,CUST_089,East,Commercial,20.68,77,Tuesday,0,0,8.197
2025-07-15 02:00:00,CUST_089,East,Commercial,21.68,63,Tuesday,0,0,7.053
2025-07-15 03:00:00,CUST_089,East,Commercial,21.87,59,Tuesday,0,0,7.668
2025-07-15 04:00:00,CUST_089,East,Commercial,25.21,51,Tuesday,0,0,8.031
2025-07-15 05:00:00,CUST_089,East,Commercial,25.18,46,Tuesday,0,0,8.686
2025-07-15 06:00:00,CUST_089,East,Commercial,21.67,58,Tuesday,0,0,8.16
2025-07-15 07:00:00,CUST_089,East,Commercial,23.26,51,Tuesday,0,0,11.036
2025-07-15 08:00:00,CUST_089,East,Commercial,22.73,67,Tuesday,0,0,12.194
2025-07-15 09:00:00,CUST_089,East,Commercial,23.31,43,Tuesday,0,0,16.044
2025-07-15 10:00:00,CUST_089,East,Commercial,25.75,63,Tuesday,0,0,22.195
2025-07-15 11:00:00,CUST_089,East,Commercial,21.32,70,Tuesday,0,0,23.569
2025-07-15 12:00:00,CUST_089,East,Commercial,23.64,49,Tuesday,0,0,22.988
2025-07-15 13:00:00,CUST_089,East,Commercial,22.96,66,Tuesday,0,0,17.637
2025-07-15 14:00:00,CUST_089,East,Commercial,23.55,47,Tuesday,0,0,18.278
2025-07-15 15:00:00,CUST_089,East,Commercial,24.73,69,Tuesday,0,0,15.314
2025-07-15 16:00:00,CUST_089,East,Commercial,23.83,46,Tuesday,0,0,12.703
2025-07-15 17:00:00,CUST_089,East,Commercial,22.45,73,Tuesday,0,0,10.578
2025-07-15 18:00:00,CUST_089,East,Commercial,21.45,68,Tuesday,0,0,8.854
2025-07-15 19:00:00,CUST_089,East,Commercial,21.33,41,Tuesday,0,0,8.381
2025-07-15 20:00:00,CUST_089,East,Commercial,20.96,64,Tuesday,0,0,7.573
2025-07-15 21:00:00,CUST_089,East,Commercial,25.96,67,Tuesday,0,0,7.682
2025-07-15 22:00:00,CUST_089,East,Commercial,25.18,68,Tuesday,0,0,7.756
2025-07-15 23:00:00,CUST_089,East,Commercial,23.39,63,Tuesday,0,0,8.013
2025-07-16 00:00:00,CUST_089,East,Commercial,22.36,54,Wednesday,0,0,7.101
2025-07-16 01:00:00,CUST_089,East,Commercial,25.4,47,Wednesday,0,0,8.261
2025-07-16 02:00:00,CUST_089,East,Commercial,22.24,48,Wednesday,0,0,8.277
2025-07-16 03:00:00,CUST_089,East,Commercial,24.19,60,Wednesday,0,0,8.01
2025-07-16 04:00:00,CUST_089,East,Commercial,22.36,47,Wednesday,0,0,7.94
2025-07-16 05:00:00,CUST_089,East,Commercial,27.04,44,Wednesday,0,0,9.09
2025-07-16 06:00:00,CUST_089,East,Commercial,24.43,79,Wednesday,0,0,9.648
2025-07-16 07:00:00,CUST_089,East,Commercial,20.35,60,Wednesday,0,0,10.571
2025-07-16 08:00:00,CUST_089,East,Commercial,22.94,60,Wednesday,0,0,13.311
2025-07-16 09:00:00,CUST_089,East,Commercial,22.99,50,Wednesday,0,0,17.752
2025-07-16 10:00:00,CUST_089,East,Commercial,21.88,53,Wednesday,0,0,18.714
2025-07-16 11:00:00,CUST_089,East,Commercial,25.55,53,Wednesday,0,0,25.036
2025-07-16 12:00:00,CUST_089,East,Commercial,26.5,57,Wednesday,0,0,21.773
2025-07-16 13:00:00,CUST_089,East,Commercial,23.97,45,Wednesday,0,0,19.858
2025-07-16 14:00:00,CUST_089,East,Commercial,20.14,65,Wednesday,0,0,16.044
2025-07-16 15:00:00,CUST_089,East,Commercial,25.33,49,Wednesday,0,0,15.853
2025-07-16 16:00:00,CUST_089,East,Commercial,21.96,51,Wednesday,0,0,12.369
2025-07-16 17:00:00,CUST_089,East,Commercial,22.01,74,Wednesday,0,0,10.928
2025-07-16 18:00:00,CUST_089,East,Commercial,22.75,79,Wednesday,0,0,9.377
2025-07-16 19:00:00,CUST_089,East,Commercial,26.99,70,Wednesday,0,0,9.351
2025-07-16 20:00:00,CUST_089,East,Commercial,24.82,50,Wednesday,0,0,8.639
2025-07-16 21:00:00,CUST_089,East,Commercial,23.99,44,Wednesday,0,0,7.776
2025-07-16 22:00:00,CUST_089,East,Commercial,26.9,47,Wednesday,0,0,8.089
2025-07-16 23:00:00,CUST_089,East,Commercial,23.23,61,Wednesday,0,0,7.694
2025-07-17 00:00:00,CUST_089,East,Commercial,25.15,58,Thursday,0,0,8.801
2025-07-17 01:00:00,CUST_089,East,Commercial,21.31,40,Thursday,0,0,7.141
2025-07-17 02:00:00,CUST_089,East,Commercial,20.12,75,Thursday,0,0,6.726
2025-07-17 03:00:00,CUST_089,East,Commercial,23.84,55,Thursday,0,0,8.433
2025-07-17 04:00:00,CUST_089,East,Commercial,25.76,50,Thursday,0,0,7.766
2025-07-17 05:00:00,CUST_089,East,Commercial,24.96,76,Thursday,0,0,8.261
2025-07-17 06:00:00,CUST_089,East,Commercial,23.02,47,Thursday,0,0,8.691
2025-07-17 07:00:00,CUST_089,East,Commercial,21.8,65,Thursday,0,0,9.999
2025-07-17 08:00:00,CUST_089,East,Commercial,21.44,76,Thursday,0,0,12.541
2025-07-17 09:00:00,CUST_089,East,Commercial,25.74,78,Thursday,0,0,18.676
2025-07-17 10:00:00,CUST_089,East,Commercial,23.48,77,Thursday,0,0,21.451
2025-07-17 11:00:00,CUST_089,East,Commercial,22.53,71,Thursday,0,0,24.198
2025-07-17 12:00:00,CUST_089,East,Commercial,26.21,66,Thursday,0,0,23.057
2025-07-17 13:00:00,CUST_089,East,Commercial,23.14,42,Thursday,0,0,17.746
2025-07-17 14:00:00,CUST_089,East,Commercial,22.03,73,Thursday,0,0,17.87
2025-07-17 15:00:00,CUST_089,East,Commercial,17.49,63,Thursday,0,0,12.714
2025-07-17 16:00:00,CUST_089,East,Commercial,23.91,74,Thursday,0,0,12.406
2025-07-17 17:00:00,CUST_089,East,Commercial,23.89,51,Thursday,0,0,9.656
2025-07-17 18:00:00,CUST_089,East,Commercial,21.75,40,Thursday,0,0,8.318
2025-07-17 19:00:00,CUST_089,East,Commercial,23.32,52,Thursday,0,0,8.632
2025-07-17 20:00:00,CUST_089,East,Commercial,24.48,68,Thursday,0,0,8.786
2025-07-17 21:00:00,CUST_089,East,Commercial,26.95,44,Thursday,0,0,8.559
2025-07-17 22:00:00,CUST_089,East,Commercial,20.63,44,Thursday,0,0,8.189
2025-07-17 23:00:00,CUST_089,East,Commercial,24.15,77,Thursday,0,0,7.384
2025-07-18 00:00:00,CUST_089,East,Commercial,22.56,77,Friday,0,0,8.187
2025-07-18 01:00:00,CUST_089,East,Commercial,23.38,57,Friday,0,0,7.666
2025-07-18 02:00:00,CUST_089,East,Commercial,21.08,66,Friday,0,0,7.501
2025-07-18 03:00:00,CUST_089,East,Commercial,21.19,76,Friday,0,0,6.96
2025-07-18 04:00:00,CUST_089,East,Commercial,22.87,78,Friday,0,0,8.503
2025-07-18 05:00:00,CUST_089,East,Commercial,20.79,72,Friday,0,0,7.44
2025-07-18 06:00:00,CUST_089,East,Commercial,24.95,52,Friday,0,0,9.396
2025-07-18 07:00:00,CUST_089,East,Commercial,23.45,74,Friday,0,0,9.795
2025-07-18 08:00:00,CUST_089,East,Commercial,20.61,42,Friday,0,0,13.713
2025-07-18 09:00:00,CUST_089,East,Commercial,23.91,48,Friday,0,0,18.69
2025-07-18 10:00:00,CUST_089,East,Commercial,22.98,79,Friday,0,0,22.858
2025-07-18 11:00:00,CUST_089,East,Commercial,20.05,44,Friday,0,0,21.245
2025-07-18 12:00:00,CUST_089,East,Commercial,22.29,76,Friday,0,0,20.381
2025-07-18 13:00:00,CUST_089,East,Commercial,20.38,51,Friday,0,0,20.267
2025-07-18 14:00:00,CUST_089,East,Commercial,25.31,71,Friday,0,0,15.49
2025-07-18 15:00:00,CUST_089,East,Commercial,24.12,54,Friday,0,0,14.057
2025-07-18 16:00:00,CUST_089,East,Commercial,22.05,52,Friday,0,0,12.983
2025-07-18 17:00:00,CUST_089,East,Commercial,24.81,46,Friday,0,0,10.259
2025-07-18 18:00:00,CUST_089,East,Commercial,23.11,62,Friday,0,0,9.365
2025-07-18 19:00:00,CUST_089,East,Commercial,26.55,65,Friday,0,0,8.516
2025-07-18 20:00:00,CUST_089,East,Commercial,22.4,63,Friday,0,0,7.787
2025-07-18 21:00:00,CUST_089,East,Commercial,21.25,55,Friday,0,0,8.329
2025-07-18 22:00:00,CUST_089,East,Commercial,23.71,75,Friday,0,0,8.42
2025-07-18 23:00:00,CUST_089,East,Commercial,25.6,45,Friday,0,0,7.429
2025-07-19 00:00:00,CUST_089,East,Commercial,21.64,64,Saturday,1,0,7.29
2025-07-19 01:00:00,CUST_089,East,Commercial,19.15,66,Saturday,1,0,8.002
2025-07-19 02:00:00,CUST_089,East,Commercial,20.48,59,Saturday,1,0,7.236
2025-07-19 03:00:00,CUST_089,East,Commercial,22.84,78,Saturday,1,0,8.375
2025-07-19 04:00:00,CUST_089,East,Commercial,18.61,48,Saturday,1,0,7.2
2025-07-19 05:00:00,CUST_089,East,Commercial,20.17,42,Saturday,1,0,7.324
2025-07-19 06:00:00,CUST_089,East,Commercial,24.99,77,Saturday,1,0,9.234
2025-07-19 07:00:00,CUST_089,East,Commercial,23.7,43,Saturday,1,0,10.479
2025-07-19 08:00:00,CUST_089,East,Commercial,19.89,48,Saturday,1,0,12.969
2025-07-19 09:00:00,CUST_089,East,Commercial,20.76,62,Saturday,1,0,16.664
2025-07-19 10:00:00,CUST_089,East,Commercial,23.21,42,Saturday,1,0,20.802
2025-07-19 11:00:00,CUST_089,East,Commercial,17.23,43,Saturday,1,0,20.978
2025-07-19 12:00:00,CUST_089,East,Commercial,22.55,48,Saturday,1,0,23.497
2025-07-19 13:00:00,CUST_089,East,Commercial,24.06,63,Saturday,1,0,19.878
2025-07-19 14:00:00,CUST_089,East,Commercial,17.58,71,Saturday,1,0,16.536
2025-07-19 15:00:00,CUST_089,East,Commercial,23.47,41,Saturday,1,0,15.017
2025-07-19 16:00:00,CUST_089,East,Commercial,20.09,78,Saturday,1,0,12.319
2025-07-19 17:00:00,CUST_089,East,Commercial,26.56,53,Saturday,1,0,11.45
2025-07-19 18:00:00,CUST_089,East,Commercial,21.47,72,Saturday,1,0,9.749
2025-07-19 19:00:00,CUST_089,East,Commercial,19.82,52,Saturday,1,0,7.51
2025-07-19 20:00:00,CUST_089,East,Commercial,23.1,70,Saturday,1,0,8.328
2025-07-19 21:00:00,CUST_089,East,Commercial,25.07,74,Saturday,1,0,7.304
2025-07-19 22:00:00,CUST_089,East,Commercial,22.76,41,Saturday,1,0,8.297
2025-07-19 23:00:00,CUST_089,East,Commercial,25.44,42,Saturday,1,0,7.502
2025-07-20 00:00:00,CUST_089,East,Commercial,23.73,42,Sunday,1,0,7.609
2025-07-20 01:00:00,CUST_089,East,Commercial,23.51,54,Sunday,1,0,8.447
2025-07-20 02:00:00,CUST_089,East,Commercial,20.96,70,Sunday,1,0,7.134
2025-07-20 03:00:00,CUST_089,East,Commercial,26.37,68,Sunday,1,0,7.44
2025-07-20 04:00:00,CUST_089,East,Commercial,23.71,49,Sunday,1,0,8.258
2025-07-20 05:00:00,CUST_089,East,Commercial,20.38,77,Sunday,1,0,7.626
2025-07-20 06:00:00,CUST_089,East,Commercial,25.99,62,Sunday,1,0,9.192
2025-07-20 07:00:00,CUST_089,East,Commercial,21.85,68,Sunday,1,0,9.117
2025-07-20 08:00:00,CUST_089,East,Commercial,20.94,72,Sunday,1,0,11.859
2025-07-20 09:00:00,CUST_089,East,Commercial,22,69,Sunday,1,0,17.737
2025-07-20 10:00:00,CUST_089,East,Commercial,21.57,50,Sunday,1,0,20.582
2025-07-20 11:00:00,CUST_089,East,Commercial,23.6,66,Sunday,1,0,22.269
2025-07-20 12:00:00,CUST_089,East,Commercial,22,51,Sunday,1,0,23.834
2025-07-20 13:00:00,CUST_089,East,Commercial,26.75,52,Sunday,1,0,19.713
2025-07-20 14:00:00,CUST_089,East,Commercial,23.58,63,Sunday,1,0,18.095
2025-07-20 15:00:00,CUST_089,East,Commercial,21.52,74,Sunday,1,0,14.11
2025-07-20 16:00:00,CUST_089,East,Commercial,21.68,62,Sunday,1,0,12.403
2025-07-20 17:00:00,CUST_089,East,Commercial,21.66,71,Sunday,1,0,9.885
2025-07-20 18:00:00,CUST_089,East,Commercial,23.88,42,Sunday,1,0,9.799
2025-07-20 19:00:00,CUST_089,East,Commercial,22.84,41,Sunday,1,0,8.809
2025-07-20 20:00:00,CUST_089,East,Commercial,22.77,53,Sunday,1,0,7.249
2025-07-20 21:00:00,CUST_089,East,Commercial,24.09,77,Sunday,1,0,7.501
2025-07-20 22:00:00,CUST_089,East,Commercial,26.33,70,Sunday,1,0,8.108
2025-07-20 23:00:00,CUST_089,East,Commercial,23.18,48,Sunday,1,0,8.394
2025-07-21 00:00:00,CUST_089,East,Commercial,22.04,77,Monday,0,0,8.001
2025-07-21 01:00:00,CUST_089,East,Commercial,22.92,72,Monday,0,0,8.24
2025-07-21 02:00:00,CUST_089,East,Commercial,22.38,45,Monday,0,0,7.106
2025-07-21 03:00:00,CUST_089,East,Commercial,25.59,68,Monday,0,0,7.526
2025-07-21 04:00:00,CUST_089,East,Commercial,23.72,56,Monday,0,0,7.425
2025-07-21 05:00:00,CUST_089,East,Commercial,21.43,61,Monday,0,0,7.817
2025-07-21 06:00:00,CUST_089,East,Commercial,24.64,59,Monday,0,0,9.201
2025-07-21 07:00:00,CUST_089,East,Commercial,22.27,69,Monday,0,0,9.516
2025-07-21 08:00:00,CUST_089,East,Commercial,25.35,66,Monday,0,0,12.505
2025-07-21 09:00:00,CUST_089,East,Commercial,20.48,53,Monday,0,0,15.301
2025-07-21 10:00:00,CUST_089,East,Commercial,27.83,74,Monday,0,0,23.985
2025-07-21 11:00:00,CUST_089,East,Commercial,22.03,64,Monday,0,0,24.438
2025-07-21 12:00:00,CUST_089,East,Commercial,23.06,45,Monday,0,0,23.913
2025-07-21 13:00:00,CUST_089,East,Commercial,25.12,73,Monday,0,0,19.996
2025-07-21 14:00:00,CUST_089,East,Commercial,18.86,56,Monday,0,0,15
2025-07-21 15:00:00,CUST_089,East,Commercial,19.64,57,Monday,0,0,13.912
2025-07-21 16:00:00,CUST_089,East,Commercial,22.01,59,Monday,0,0,10.759
2025-07-21 17:00:00,CUST_089,East,Commercial,22.02,59,Monday,0,0,10.901
2025-07-21 18:00:00,CUST_089,East,Commercial,24.66,71,Monday,0,0,9.073
2025-07-21 19:00:00,CUST_089,East,Commercial,24.23,46,Monday,0,0,8.319
2025-07-21 20:00:00,CUST_089,East,Commercial,21.47,64,Monday,0,0,8.594
2025-07-21 21:00:00,CUST_089,East,Commercial,22.94,74,Monday,0,0,7.068
2025-07-21 22:00:00,CUST_089,East,Commercial,21.12,44,Monday,0,0,7
2025-07-21 23:00:00,CUST_089,East,Commercial,25.31,55,Monday,0,0,8.249
2025-07-22 00:00:00,CUST_089,East,Commercial,21.84,74,Tuesday,0,0,7.749
2025-07-22 01:00:00,CUST_089,East,Commercial,20.78,48,Tuesday,0,0,7.324
2025-07-22 02:00:00,CUST_089,East,Commercial,22.47,60,Tuesday,0,0,7.515
2025-07-22 03:00:00,CUST_089,East,Commercial,22.47,71,Tuesday,0,0,7.576
2025-07-22 04:00:00,CUST_089,East,Commercial,24.34,54,Tuesday,0,0,7.983
2025-07-22 05:00:00,CUST_089,East,Commercial,24.3,40,Tuesday,0,0,8.992
2025-07-22 06:00:00,CUST_089,East,Commercial,24.44,79,Tuesday,0,0,9.407
2025-07-22 07:00:00,CUST_089,East,Commercial,20.89,41,Tuesday,0,0,9.122
2025-07-22 08:00:00,CUST_089,East,Commercial,25.04,56,Tuesday,0,0,12.751
2025-07-22 09:00:00,CUST_089,East,Commercial,23.28,68,Tuesday,0,0,17.857
2025-07-22 10:00:00,CUST_089,East,Commercial,22.06,48,Tuesday,0,0,22.42
2025-07-22 11:00:00,CUST_089,East,Commercial,21.57,65,Tuesday,0,0,22.85
2025-07-22 12:00:00,CUST_089,East,Commercial,23.92,67,Tuesday,0,0,21.715
2025-07-22 13:00:00,CUST_089,East,Commercial,24.05,65,Tuesday,0,0,21.577
2025-07-22 14:00:00,CUST_089,East,Commercial,20.68,57,Tuesday,0,0,16.618
2025-07-22 15:00:00,CUST_089,East,Commercial,19.4,54,Tuesday,0,0,12.725
2025-07-22 16:00:00,CUST_089,East,Commercial,22.49,54,Tuesday,0,0,11.02
2025-07-22 17:00:00,CUST_089,East,Commercial,23.12,56,Tuesday,0,0,11.452
2025-07-22 18:00:00,CUST_089,East,Commercial,23.8,58,Tuesday,0,0,10.175
2025-07-22 19:00:00,CUST_089,East,Commercial,21.17,70,Tuesday,0,0,8.55
2025-07-22 20:00:00,CUST_089,East,Commercial,20.37,73,Tuesday,0,0,7.754
2025-07-22 21:00:00,CUST_089,East,Commercial,19.43,67,Tuesday,0,0,8.138
2025-07-22 22:00:00,CUST_089,East,Commercial,22.61,76,Tuesday,0,0,8.466
2025-07-22 23:00:00,CUST_089,East,Commercial,22.17,46,Tuesday,0,0,7.633
2025-07-23 00:00:00,CUST_089,East,Commercial,21.17,63,Wednesday,0,0,7.907
2025-07-23 01:00:00,CUST_089,East,Commercial,25.12,40,Wednesday,0,0,7.894
2025-07-23 02:00:00,CUST_089,East,Commercial,22.49,70,Wednesday,0,0,7.797
2025-07-23 03:00:00,CUST_089,East,Commercial,21.92,64,Wednesday,0,0,7.246
2025-07-23 04:00:00,CUST_089,East,Commercial,22.76,66,Wednesday,0,0,8.216
2025-07-23 05:00:00,CUST_089,East,Commercial,27.62,62,Wednesday,0,0,8.192
2025-07-23 06:00:00,CUST_089,East,Commercial,22.53,79,Wednesday,0,0,8.318
2025-07-23 07:00:00,CUST_089,East,Commercial,21.21,78,Wednesday,0,0,9.027
2025-07-23 08:00:00,CUST_089,East,Commercial,24.94,58,Wednesday,0,0,12.833
2025-07-23 09:00:00,CUST_089,East,Commercial,24.08,61,Wednesday,0,0,18.963
2025-07-23 10:00:00,CUST_089,East,Commercial,21.02,54,Wednesday,0,0,21.075
2025-07-23 11:00:00,CUST_089,East,Commercial,22.3,65,Wednesday,0,0,23.531
2025-07-23 12:00:00,CUST_089,East,Commercial,22.69,57,Wednesday,0,0,21.611
2025-07-23 13:00:00,CUST_089,East,Commercial,22.51,54,Wednesday,0,0,20.633
2025-07-23 14:00:00,CUST_089,East,Commercial,23.23,47,Wednesday,0,0,15.874
2025-07-23 15:00:00,CUST_089,East,Commercial,22.63,43,Wednesday,0,0,13.848
2025-07-23 16:00:00,CUST_089,East,Commercial,22.06,57,Wednesday,0,0,12.199
2025-07-23 17:00:00,CUST_089,East,Commercial,23.01,41,Wednesday,0,0,9.465
2025-07-23 18:00:00,CUST_089,East,Commercial,20.22,45,Wednesday,0,0,8.843
2025-07-23 19:00:00,CUST_089,East,Commercial,23.87,52,Wednesday,0,0,8.353
2025-07-23 20:00:00,CUST_089,East,Commercial,22.76,50,Wednesday,0,0,7.65
2025-07-23 21:00:00,CUST_089,East,Commercial,20.77,42,Wednesday,0,0,7.15
2025-07-23 22:00:00,CUST_089,East,Commercial,23.39,44,Wednesday,0,0,7.13
2025-07-23 23:00:00,CUST_089,East,Commercial,22.57,71,Wednesday,0,0,7.221
2025-07-24 00:00:00,CUST_089,East,Commercial,24.44,79,Thursday,0,0,7.663
2025-07-24 01:00:00,CUST_089,East,Commercial,22.31,55,Thursday,0,0,7.639
2025-07-24 02:00:00,CUST_089,East,Commercial,21.07,50,Thursday,0,0,6.813
2025-07-24 03:00:00,CUST_089,East,Commercial,24.52,61,Thursday,0,0,7.543
2025-07-24 04:00:00,CUST_089,East,Commercial,26.4,64,Thursday,0,0,8.989
2025-07-24 05:00:00,CUST_089,East,Commercial,25.28,63,Thursday,0,0,9.042
2025-07-24 06:00:00,CUST_089,East,Commercial,25.4,67,Thursday,0,0,9.214
2025-07-24 07:00:00,CUST_089,East,Commercial,22.08,41,Thursday,0,0,10.838
2025-07-24 08:00:00,CUST_089,East,Commercial,19.6,51,Thursday,0,0,11.231
2025-07-24 09:00:00,CUST_089,East,Commercial,20.32,60,Thursday,0,0,16.128
2025-07-24 10:00:00,CUST_089,East,Commercial,27.04,50,Thursday,0,0,22.728
2025-07-24 11:00:00,CUST_089,East,Commercial,21.57,53,Thursday,0,0,20.571
2025-07-24 12:00:00,CUST_089,East,Commercial,20.37,75,Thursday,0,0,21.428
2025-07-24 13:00:00,CUST_089,East,Commercial,22.08,45,Thursday,0,0,20.227
2025-07-24 14:00:00,CUST_089,East,Commercial,24.74,74,Thursday,0,0,17.901
2025-07-24 15:00:00,CUST_089,East,Commercial,20.49,48,Thursday,0,0,13.713
2025-07-24 16:00:00,CUST_089,East,Commercial,21.54,57,Thursday,0,0,12.253
2025-07-24 17:00:00,CUST_089,East,Commercial,22.9,75,Thursday,0,0,11.296
2025-07-24 18:00:00,CUST_089,East,Commercial,24.1,51,Thursday,0,0,9.793
2025-07-24 19:00:00,CUST_089,East,Commercial,21.12,70,Thursday,0,0,8.398
2025-07-24 20:00:00,CUST_089,East,Commercial,21.41,55,Thursday,0,0,7.54
2025-07-24 21:00:00,CUST_089,East,Commercial,20.78,66,Thursday,0,0,7.202
2025-07-24 22:00:00,CUST_089,East,Commercial,20.58,79,Thursday,0,0,7.991
